"source_transaction_reference","source_account_id","direction","amount_original","currency_original","value_datetime","business_date","channel","transaction_type","counterparty_reference","counterparty_name","counterparty_country","source_merchant_id","source_device_id","ip_address","status_from_source"
"TXN-000005637","ACC-0000194","IN","1090.00","IDR","2026-09-25T06:32:22+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-3313947","Lestari Santoso","ID","","DEV-000223","198.51.100.168","SETTLED"
"TXN-000005644","ACC-0000194","IN","25869.00","IDR","2026-09-25T06:03:02+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-5627212","Ir. Vina Maulana","ID","","DEV-000223","198.51.100.8","SETTLED"
"TXN-000005844","ACC-0000201","OUT","463975.00","IDR","2026-09-25T16:54:11+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-2654429","Gita Santoso","ID","","DEV-000345","198.51.100.19","SETTLED"
"TXN-000005974","ACC-0000206","OUT","44376.00","IDR","2026-09-25T20:30:00+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-8010012","Hj. Anggun Ayu Maulana","ID","MER-00016","DEV-000024","198.51.100.200","SETTLED"
"TXN-000006251","ACC-0000217","OUT","5210986.00","IDR","2026-09-25T20:25:21+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-5468384","Ir. Nanda Nugroho","ID","MER-00024","DEV-000070","198.51.100.179","SETTLED"
"TXN-000006442","ACC-0000223","OUT","29231.00","IDR","2026-09-25T07:01:34+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-3095490","Wahyu Yuda Gunawan","ID","","DEV-000411","198.51.100.81","SETTLED"
"TXN-000006543","ACC-0000226","OUT","61650.00","IDR","2026-09-25T19:30:06+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-4808205","Hj. Ayu Pratama","ID","","DEV-000214","198.51.100.26","SETTLED"
"TXN-000006571","ACC-0000226","OUT","41460.00","IDR","2026-09-25T17:02:58+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-2028642","Ir. Mega Gita Lubis","ID","","DEV-000214","198.51.100.25","SETTLED"
"TXN-000006646","ACC-0000228","IN","47309.00","IDR","2026-09-25T14:43:01+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-4039195","Lestari Saputra","ID","","DEV-000419","198.51.100.136","SETTLED"
"TXN-000006708","ACC-0000230","IN","10361.00","IDR","2026-09-25T19:37:15+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-9043705","Dewi Halim","ID","","DEV-000255","198.51.100.225","SETTLED"
"TXN-000006801","ACC-0000234","OUT","108657.00","IDR","2026-09-25T21:46:32+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-2964433","Ir. Eka Pratama","ID","MER-00041","DEV-000069","203.0.113.22","SETTLED"
"TXN-000006833","ACC-0000235","OUT","316755.00","IDR","2026-09-25T17:55:12+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-6821522","H. Cahya Hartono","ID","","DEV-000005","198.51.100.97","SETTLED"
"TXN-000006910","ACC-0000238","OUT","445091.00","IDR","2026-09-25T16:26:51+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-8673939","Hj. Vina Simatupang","ID","","DEV-000219","198.51.100.183","SETTLED"
"TXN-000006993","ACC-0000241","OUT","69833.00","IDR","2026-09-25T07:37:42+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-7015458","Drs. Iwan Hidayat","ID","","DEV-000373","203.0.113.106","SETTLED"
"TXN-000007002","ACC-0000244","OUT","24364.00","IDR","2026-09-25T11:05:48+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-9157147","Dra. Umi Kusuma","ID","MER-00070","DEV-000038","203.0.113.250","SETTLED"
"TXN-000007026","ACC-0000245","OUT","41147.00","IDR","2026-09-25T07:38:55+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-4875054","Ayu Indah Simatupang","ID","MER-00042","DEV-000256","203.0.113.72","SETTLED"
"TXN-000007287","ACC-0000252","OUT","25862.00","IDR","2026-09-25T18:09:46+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-4417086","Rahmat Anggraini","ID","","DEV-000415","198.51.100.22","SETTLED"
"TXN-000007451","ACC-0000256","OUT","354689.00","IDR","2026-09-25T23:51:41+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-9063431","Ir. Fajar Pratama","ID","","DEV-000261","203.0.113.184","SETTLED"
"TXN-000007544","ACC-0000259","OUT","20952.00","IDR","2026-09-25T18:00:11+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-7904805","Ir. Ayu Kusuma","ID","","DEV-000093","203.0.113.124","SETTLED"
"TXN-000007668","ACC-0000263","OUT","89723.00","IDR","2026-09-25T17:34:24+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-6738398","Joko Permana","ID","MER-00034","DEV-000234","203.0.113.187","SETTLED"
"TXN-000007673","ACC-0000263","OUT","28012.00","IDR","2026-09-25T20:39:20+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-3365190","Drs. Oki Halim","ID","MER-00051","DEV-000091","198.51.100.123","SETTLED"
"TXN-000007750","ACC-0000267","OUT","86291.00","IDR","2026-09-25T21:58:02+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-3923288","Drs. Wahyu Halim","ID","","DEV-000333","198.51.100.37","SETTLED"
"TXN-000007799","ACC-0000268","OUT","51660.00","IDR","2026-09-25T21:45:53+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-9236507","H. Eka Lubis","ID","","DEV-000165","203.0.113.227","SETTLED"
"TXN-000007818","ACC-0000268","OUT","20691.00","IDR","2026-09-25T06:27:17+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-1957351","Ir. Rina Hidayat","ID","","DEV-000165","203.0.113.16","SETTLED"
"TXN-000007844","ACC-0000269","OUT","169996.00","IDR","2026-09-25T10:08:03+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-7795315","Dra. Siti Suryadi","ID","MER-00013","DEV-000282","203.0.113.227","SETTLED"
"TXN-000007971","ACC-0000273","OUT","35761.00","IDR","2026-09-25T19:37:35+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-5684030","Kartika Permana","ID","MER-00052","DEV-000346","198.51.100.224","SETTLED"
"TXN-000008033","ACC-0000274","IN","882821.00","IDR","2026-09-25T06:17:06+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-1621135","Anggun Lubis","ID","","DEV-000036","203.0.113.56","SETTLED"
"TXN-000008143","ACC-0000278","OUT","28110.00","IDR","2026-09-25T17:49:35+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-6737538","Wahyu Permana","ID","MER-00011","DEV-000182","198.51.100.201","SETTLED"
"TXN-000008273","ACC-0000281","IN","28700.00","IDR","2026-09-25T13:55:00+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-6104837","Zahra Anggun Halim","ID","","DEV-000024","203.0.113.22","SETTLED"
"TXN-000008275","ACC-0000281","OUT","100956.00","IDR","2026-09-25T11:46:40+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-2843566","H. Hadi Kusuma","ID","MER-00044","DEV-000024","203.0.113.216","SETTLED"
"TXN-000008327","ACC-0000282","IN","57117.00","IDR","2026-09-25T18:08:14+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-3852515","Rina Simatupang","ID","","DEV-000385","203.0.113.185","SETTLED"
"TXN-000008397","ACC-0000284","OUT","253867.00","IDR","2026-09-25T12:48:05+07:00","2026-09-25","TOPUP","WALLET_TOPUP","","H. Cahya Permana","ID","","","198.51.100.230","SETTLED"
"TXN-000008438","ACC-0000285","OUT","11821.00","IDR","2026-09-25T07:36:26+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-7549346","Joko Situmorang","ID","","DEV-000462","203.0.113.226","SETTLED"
"TXN-000008452","ACC-0000287","OUT","25521.00","IDR","2026-09-25T11:46:31+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-9556397","Gilang Yuda Halim","ID","","DEV-000109","198.51.100.150","SETTLED"
"TXN-000008528","ACC-0000288","OUT","249100.00","IDR","2026-09-25T10:00:22+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-3679875","Dra. Rina Siregar","ID","","DEV-000372","198.51.100.24","SETTLED"
"TXN-000008616","ACC-0000291","OUT","679437.00","IDR","2026-09-25T18:59:52+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-4162982","Zahra Situmorang","ID","MER-00074","DEV-000020","203.0.113.211","PENDING"
"TXN-000008891","ACC-0000302","OUT","51815.00","IDR","2026-09-25T11:02:06+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-8900091","Cahya Gunawan","ID","","DEV-000203","203.0.113.86","SETTLED"
"TXN-000008923","ACC-0000304","OUT","78093.00","IDR","2026-09-25T15:06:33+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-7590006","Gilang Maulana","ID","","DEV-000098","198.51.100.214","SETTLED"
"TXN-000009612","ACC-0000326","IN","104805.00","IDR","2026-09-25T21:38:16+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-5932002","Eka Kusuma","ID","","DEV-000355","198.51.100.134","SETTLED"
"TXN-000009635","ACC-9227048","IN","71481.00","IDR","2026-09-25T07:24:43+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-5015769","Ir. Iwan Hartono","ID","","DEV-000259","198.51.100.212","SETTLED"
"TXN-000009679","ACC-0000328","OUT","22565.00","IDR","2026-09-25T18:21:17+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-9322679","Gita Setiawan","ID","MER-00019","DEV-000006","203.0.113.141","SETTLED"
"TXN-000009726","ACC-0000330","OUT","347266.00","IDR","2026-09-25T17:32:32+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-1297889","Kartika Hartono","ID","MER-00073","DEV-000307","203.0.113.252","SETTLED"
"TXN-000009801","ACC-0000333","OUT","72241.00","IDR","2026-09-25T11:13:41+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-5727090","Dra. Mega Pratama","ID","MER-00012","DEV-000289","203.0.113.208","SETTLED"
"TXN-000009824","ACC-0000334","OUT","30120.00","IDR","2026-09-25T16:48:46+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-2863054","Drs. Oki Siregar","ID","","DEV-000101","198.51.100.157","SETTLED"
"TXN-000009828","ACC-0000334","OUT","120545.00","IDR","2026-09-25T09:28:25+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-6739091","Dra. Rina Wijaya","ID","","DEV-000101","198.51.100.40","SETTLED"
"TXN-000009910","ACC-0000337","IN","92804.00","IDR","2026-09-25T11:48:08+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-3361212","Iwan Kusuma","ID","","DEV-000280","203.0.113.247","SETTLED"
"TXN-000010090","ACC-0000341","IN","296771.00","IDR","2026-09-25T08:00:50+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-2914524","Ayu Maulana","ID","","DEV-000303","198.51.100.29","SETTLED"
"TXN-000010252","ACC-0000346","IN","36447.00","IDR","2026-09-25T07:17:25+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-6090194","Eka Fajar Simatupang","ID","MER-00042","DEV-000108","198.51.100.56","SETTLED"
"TXN-000010351","ACC-0000348","OUT","304227.00","IDR","2026-09-25T14:42:43+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-9165661","Tono Wahyu Ramadhan","ID","MER-00038","DEV-000269","198.51.100.175","SETTLED"
"TXN-000010396","ACC-0000350","OUT","117697.00","IDR","2026-09-25T12:17:56+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-4962270","Ir. Fajar Halim","ID","","DEV-000402","198.51.100.118","SETTLED"
"TXN-000010431","ACC-0000351","OUT","103695.00","IDR","2026-09-25T09:49:06+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-4695127","Eka Wijaya","ID","","DEV-000048","198.51.100.21","SETTLED"
"TXN-000010493","ACC-0000352","OUT","131690.00","IDR","2026-09-25T12:35:18+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-4750995","Ir. Bagus Lubis","ID","","DEV-000370","198.51.100.62","SETTLED"
"TXN-000010640","ACC-0000356","OUT","29497.00","IDR","2026-09-25T17:15:23+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-8263903","Adi Nugroho","ID","","DEV-000408","203.0.113.111","SETTLED"
"TXN-000010742","ACC-9206350","IN","69380.00","IDR","2026-09-25T19:30:04+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-1316187","Hj. Sari Lestari Kusuma","ID","","DEV-000328","198.51.100.29","SETTLED"
"TXN-000010764","ACC-0000358","IN","71563.00","IDR","2026-09-25T23:30:45+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-7953014","Dra. Kartika Lubis","ID","","DEV-000328","198.51.100.172","SETTLED"
"TXN-000010819","ACC-0000359","OUT","19484.00","IDR","2026-09-25T20:51:01+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-6996978","Drs. Bagus Siregar","ID","MER-00054","","203.0.113.58","SETTLED"
"TXN-000010862","ACC-0000360","IN","85609.00","IDR","2026-09-25T16:10:10+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-8981730","Gilang Kusuma","ID","","DEV-000336","198.51.100.204","SETTLED"
"TXN-000010957","ACC-0000363","OUT","298203.00","IDR","2026-09-25T14:37:48+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-6900210","Hj. Putri Suryadi","ID","MER-00012","DEV-000290","198.51.100.48","SETTLED"
"TXN-000010993","ACC-0000364","IN","63152.00","IDR","2026-09-25T16:58:59+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-9916697","Vina Santoso","ID","MER-00048","DEV-000048","198.51.100.145","SETTLED"
"TXN-000011292","ACC-0000375","OUT","44650.00","IDR","2026-09-25T15:51:37+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-3954186","Drs. Oki Ramadhan","ID","","DEV-000373","198.51.100.146","SETTLED"
"TXN-000011468","ACC-0000379","OUT","53868.00","IDR","2026-09-25T13:35:00+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-7966727","Adi Simatupang","ID","MER-00010","DEV-000043","203.0.113.212","SETTLED"
"TXN-000011520","ACC-0000380","IN","31879.00","IDR","2026-09-25T12:43:09+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-7613033","H. Iwan Gunawan","ID","MER-00036","DEV-000300","203.0.113.38","SETTLED"
"TXN-000011567","ACC-0000381","OUT","26834.00","IDR","2026-09-25T10:45:08+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-3333385","Dian Ramadhan","ID","MER-00062","DEV-000067","198.51.100.114","SETTLED"
"TXN-000011615","ACC-0000383","OUT","31848.00","IDR","2026-09-25T18:22:43+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-1735187","Citra Halim","ID","MER-00031","DEV-000202","203.0.113.66","SETTLED"
"TXN-000011630","ACC-0000382","OUT","1152814.00","IDR","2026-09-25T18:21:46+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-4303398","Ayu Simatupang","ID","","DEV-000202","203.0.113.132","SETTLED"
"TXN-000011716","ACC-0000386","IN","62646.00","IDR","2026-09-25T18:43:34+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-2955697","Tono Lubis","ID","","DEV-000407","203.0.113.211","SETTLED"
"TXN-000011826","ACC-0000390","OUT","9098.00","IDR","2026-09-25T14:02:55+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-8610959","Joko Tono Kusuma","ID","","DEV-000391","198.51.100.152","SETTLED"
"TXN-000011925","ACC-0000393","OUT","35134.00","IDR","2026-09-25T22:37:58+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-7973242","Wahyu Lubis","ID","","DEV-000402","203.0.113.184","SETTLED"
"TXN-000011997","ACC-0000395","OUT","54195.00","IDR","2026-09-25T22:20:32+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-3231008","Oki Nugroho","ID","","DEV-000249","203.0.113.134","SETTLED"
"TXN-000012053","ACC-0000396","IN","60813.00","IDR","2026-09-25T13:22:44+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-7862306","Hadi Nugroho","ID","MER-00028","","198.51.100.4","SETTLED"
"TXN-000012112","ACC-0000400","OUT","24988.00","IDR","2026-09-25T22:34:44+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-7524662","Ir. Tono Simatupang","ID","","DEV-000137","198.51.100.108","SETTLED"
"TXN-000012131","ACC-0000400","OUT","45729.00","IDR","2026-09-25T19:54:36+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-5664002","Gita Lubis","ID","MER-00062","DEV-000137","203.0.113.94","PENDING"
"TXN-000012347","ACC-0000407","OUT","113825.00","IDR","2026-09-25T16:05:05+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-8529666","H. Nanda Tono Hidayat","ID","","DEV-000347","203.0.113.76","SETTLED"
"TXN-000012608","ACC-0000417","IN","17923.00","IDR","2026-09-25T10:15:46+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-4524604","Dra. Citra Halim","ID","","DEV-000488","198.51.100.9","SETTLED"
"TXN-000012629","ACC-0000418","IN","37945.00","IDR","2026-09-25T21:16:28+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-6250293","H. Wahyu Setiawan","ID","MER-00050","DEV-000260","198.51.100.109","SETTLED"
"TXN-000012734","ACC-0000421","IN","35630.00","IDR","2026-09-25T19:06:32+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-9740071","Ayu Pratama","ID","","DEV-000152","203.0.113.117","SETTLED"
"TXN-000013017","ACC-0000432","OUT","76734.00","IDR","2026-09-25T12:29:25+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-1978953","Dra. Wulan Zahra Siregar","ID","MER-00049","DEV-000185","198.51.100.235","SETTLED"
"TXN-000013243","ACC-0000443","IN","164956.00","IDR","2026-09-25T21:38:20+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-1100625","Rina Maulana","ID","","DEV-000450","198.51.100.57","SETTLED"
"TXN-000013323","ACC-0000445","OUT","38683.00","IDR","2026-09-25T14:47:58+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-9016473","Anggun Gunawan","ID","","","198.51.100.61","SETTLED"
"TXN-000013339","ACC-0000445","OUT","166500.00","IDR","2026-09-25T17:43:08+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-4357736","Cahya Iwan Halim","ID","MER-00058","DEV-000342","198.51.100.164","SETTLED"
"TXN-000013399","ACC-0000447","OUT","98419.00","IDR","2026-09-25T18:49:07+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-1348982","Yuda Hartono","ID","","","198.51.100.115","SETTLED"
"TXN-000013429","ACC-0000448","OUT","81322.00","IDR","2026-09-25T11:01:36+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-3393603","Wulan Kusuma","ID","MER-00058","DEV-000443","198.51.100.49","SETTLED"
"TXN-000013444","ACC-0000448","OUT","13952.00","IDR","2026-09-25T21:18:11+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-2916299","Joko Setiawan","ID","MER-00057","DEV-000324","203.0.113.118","SETTLED"
"TXN-000013528","ACC-0000451","OUT","18923.00","IDR","2026-09-25T07:00:18+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-5938147","Lestari Putri Ramadhan","ID","","DEV-000301","198.51.100.73","SETTLED"
"TXN-000013553","ACC-0000451","OUT","62497.00","IDR","2026-09-25T11:22:09+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-7112820","Nanda Yuda Saputra","ID","","DEV-000301","198.51.100.92","SETTLED"
"TXN-000013618","ACC-0000452","OUT","57698.00","IDR","2026-09-25T12:12:33+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-3567414","Iwan Hidayat","ID","","DEV-000134","203.0.113.124","SETTLED"
"TXN-000013647","ACC-0000454","OUT","223657.00","IDR","2026-09-25T16:55:17+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-7218730","Dian Cahya Suryadi","ID","","DEV-000021","198.51.100.129","SETTLED"
"TXN-000013662","ACC-0000454","IN","590353.00","IDR","2026-09-25T07:27:21+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-5614880","Zahra Santoso","ID","","DEV-000021","198.51.100.187","SETTLED"
"TXN-000013751","ACC-0000457","OUT","220496.00","IDR","2026-09-25T20:25:24+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-8282450","Fajar Permana","ID","","DEV-000295","198.51.100.123","SETTLED"
"TXN-000013776","ACC-0000457","OUT","102577.00","IDR","2026-09-25T09:47:27+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-2005316","Rahmat Hidayat","ID","","DEV-000295","203.0.113.83","SETTLED"
"TXN-000013812","ACC-0000458","OUT","450894.00","IDR","2026-09-25T18:22:18+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","","Gita Vina Nugroho","ID","","DEV-000164","198.51.100.134","SETTLED"
"TXN-000013827","ACC-0000458","OUT","53524.00","IDR","2026-09-25T19:28:49+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-3318794","Bagus Wahyu Permana","ID","","DEV-000164","198.51.100.184","SETTLED"
"TXN-000013880","ACC-0000460","IN","26748.00","IDR","2026-09-25T20:55:30+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-9455466","Dra. Citra Setiawan","ID","MER-00057","DEV-000338","198.51.100.173","SETTLED"
"TXN-000013937","ACC-0000461","OUT","70326.00","IDR","2026-09-25T21:25:18+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-2672321","Ir. Mega Siti Suryadi","ID","MER-00044","DEV-000315","198.51.100.40","PENDING"
"TXN-000013940","ACC-0000461","OUT","118865.00","IDR","2026-09-25T15:35:55+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-6114813","Drs. Tono Ramadhan","ID","MER-00060","DEV-000315","203.0.113.157","SETTLED"
"TXN-000014098","ACC-0000466","OUT","206550.00","IDR","2026-09-25T20:38:48+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-4398963","Indah Anggraini","ID","MER-00042","DEV-000135","198.51.100.30","SETTLED"
"TXN-000014210","ACC-0000469","OUT","130712.00","IDR","2026-09-25T07:44:31+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-2461198","Kartika Putri Pratama","ID","MER-00055","DEV-000197","203.0.113.37","SETTLED"
"TXN-000014226","ACC-0000469","IN","10126.00","IDR","2026-09-25T12:53:00+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-7746820","Hj. Lestari Wulan Nugroho","ID","","DEV-000197","203.0.113.103","SETTLED"
"TXN-000014272","ACC-0000470","OUT","46371.00","IDR","2026-09-25T23:42:38+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-3097242","Cahya Pratama","ID","","DEV-000381","198.51.100.215","SETTLED"
"TXN-000014290","ACC-0000472","OUT","36711.00","IDR","2026-09-25T14:08:07+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-1856757","Cahya Yuda Permana","ID","","DEV-000381","203.0.113.49","SETTLED"
"TXN-000014462","ACC-0000477","OUT","228740.00","IDR","2026-09-25T11:18:29+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-2252222","Drs. Hadi Saputra","ID","","DEV-000004","198.51.100.233","SETTLED"
"TXN-000014480","ACC-0000477","OUT","147538.00","IDR","2026-09-25T17:09:50+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-1242671","Ir. Citra Anggun Permana","ID","","DEV-000004","203.0.113.5","SETTLED"
"TXN-000014503","ACC-0000479","OUT","59721.00","IDR","2026-09-25T17:09:09+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-5756906","Dewi Halim","ID","","DEV-000230","198.51.100.96","SETTLED"
"TXN-000014717","ACC-0000485","IN","733306.00","IDR","2026-09-25T21:02:33+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-9762283","Kartika Pratama","ID","MER-00047","DEV-000108","198.51.100.175","SETTLED"
"TXN-000014852","ACC-0000488","OUT","182628.00","IDR","2026-09-25T18:45:33+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-9004136","Ir. Wahyu Wijaya","ID","MER-00068","DEV-000128","203.0.113.118","SETTLED"
"TXN-000014875","ACC-0000490","OUT","126569.00","IDR","2026-09-25T22:29:31+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-3660356","Drs. Fajar Setiawan","ID","MER-00035","DEV-000002","198.51.100.93","SETTLED"
"TXN-000014941","ACC-0000492","IN","22570.00","IDR","2026-09-25T17:07:14+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-9179178","Siti Wijaya","ID","","DEV-000471","198.51.100.79","SETTLED"
"TXN-000015133","ACC-0000498","OUT","10680.00","IDR","2026-09-25T08:54:37+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-4920916","Drs. Eka Wijaya","ID","MER-00052","DEV-000110","203.0.113.28","SETTLED"
"TXN-000015210","ACC-0000500","OUT","135099.00","IDR","2026-09-25T21:02:02+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-3853911","Umi Gunawan","ID","","DEV-000060","198.51.100.34","SETTLED"
"TXN-000015293","ACC-0000504","OUT","16671.00","IDR","2026-09-25T18:48:11+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-9510588","Rahmat Pratama","ID","","","203.0.113.160","SETTLED"
"TXN-000015500","ACC-0000510","IN","33956.00","IDR","2026-09-25T13:55:20+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-6654129","Dewi Wijaya","ID","MER-00023","DEV-000132","203.0.113.190","SETTLED"
"TXN-000015546","ACC-0000509","OUT","149679.00","IDR","2026-09-25T10:45:46+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-5441630","Drs. Dian Siregar","ID","","","203.0.113.124","SETTLED"
"TXN-000015798","ACC-0000516","OUT","10291.00","IDR","2026-09-25T21:24:23+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-8494803","Ir. Tono Anggraini","ID","","DEV-000233","203.0.113.104","SETTLED"
"TXN-000015978","ACC-0000520","OUT","392937.00","IDR","2026-09-25T07:07:52+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-9604122","Hj. Siti Wijaya","ID","MER-00066","DEV-000158","198.51.100.224","SETTLED"
"TXN-000016017","ACC-0000522","IN","150816.00","IDR","2026-09-25T15:56:58+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-3974065","Hj. Ayu Pratama","ID","MER-00037","DEV-000046","198.51.100.46","SETTLED"
"TXN-000016068","ACC-0000526","OUT","369890.00","IDR","2026-09-25T14:24:11+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-8442891","Joko Siregar","ID","","DEV-000458","203.0.113.7","SETTLED"
"TXN-000016095","ACC-0000525","OUT","12717.00","IDR","2026-09-25T11:53:59+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-3040232","Yuda Lubis","ID","","DEV-000458","198.51.100.9","SETTLED"
