"source_transaction_reference","source_account_id","direction","amount_original","currency_original","value_datetime","business_date","channel","transaction_type","counterparty_reference","counterparty_name","counterparty_country","source_merchant_id","source_device_id","ip_address","status_from_source"
"TXN-000001131","ACC-0000031","OUT","82444.00","IDR","2026-08-07T21:50:40+07:00","2026-08-07","QRIS","MERCHANT_PAYMENT","","Hj. Citra Nugroho","ID","MER-00007","DEV-000026","198.51.100.83","SETTLED"
"TXN-000001193","ACC-0000032","OUT","43689.00","IDR","2026-08-07T19:00:30+07:00","2026-08-07","QRIS","MERCHANT_PAYMENT","EXT-7466666","Wulan Suryadi","ID","MER-00013","DEV-000077","198.51.100.68","SETTLED"
"TXN-000001413","ACC-0000042","OUT","1267.00","IDR","2026-08-07T12:15:10+07:00","2026-08-07","TRANSFER","P2P_TRANSFER","EXT-6757160","Bagus Nanda Wijaya","ID","","DEV-000065","198.51.100.230","SETTLED"
"TXN-000001429","ACC-0000042","OUT","38511.00","IDR","2026-08-07T12:06:51+07:00","2026-08-07","TOPUP","WALLET_TOPUP","EXT-2661608","Umi Setiawan","ID","","DEV-000065","198.51.100.130","SETTLED"
"TXN-000001569","ACC-0000049","OUT","9878.00","IDR","2026-08-07T11:21:40+07:00","2026-08-07","PAYMENT","BILL_PAYMENT","EXT-1034341","Bayu Santoso","ID","","DEV-000069","203.0.113.240","SETTLED"
"TXN-000001653","ACC-0000051","OUT","110349.00","IDR","2026-08-07T21:36:27+07:00","2026-08-07","TOPUP","WALLET_TOPUP","EXT-9532758","Cahya Santoso","ID","","DEV-000054","198.51.100.112","SETTLED"
"TXN-000001771","ACC-0000055","OUT","397326.00","IDR","2026-08-07T18:29:44+07:00","2026-08-07","PAYMENT","BILL_PAYMENT","EXT-1991589","Ir. Indah Santoso","ID","","DEV-000070","203.0.113.250","SETTLED"
"TXN-000001800","ACC-0000056","OUT","179647.00","IDR","2026-08-07T18:21:35+07:00","2026-08-07","TRANSFER","P2P_TRANSFER","EXT-3097843","Cahya Setiawan","ID","","DEV-000024","198.51.100.14","SETTLED"
"TXN-000002505","ACC-0000082","OUT","137258.00","IDR","2026-08-07T12:29:07+07:00","2026-08-07","PAYMENT","BILL_PAYMENT","EXT-5772192","Gita Situmorang","ID","","DEV-000092","198.51.100.111","PENDING"
"TXN-000002559","ACC-0000084","OUT","28198.00","IDR","2026-08-07T20:24:13+07:00","2026-08-07","QRIS","MERCHANT_PAYMENT","EXT-9388439","Adi Situmorang","ID","MER-00008","","198.51.100.24","SETTLED"
"TXN-000002662","ACC-0000086","OUT","185092.00","IDR","2026-08-07T17:59:41+07:00","2026-08-07","QRIS","MERCHANT_PAYMENT","EXT-5240450","Hj. Gita Kartika Setiawan","ID","MER-00009","DEV-000062","198.51.100.4","SETTLED"
"TXN-000002852","ACC-0000092","OUT","58565.00","IDR","2026-08-07T18:43:45+07:00","2026-08-07","TOPUP","WALLET_TOPUP","EXT-4423360","Anggun Hidayat","ID","","DEV-000066","198.51.100.138","SETTLED"
"TXN-000003389","ACC-0000106","IN","80517.00","IDR","2026-08-07T20:16:36+07:00","2026-08-07","PAYMENT","BILL_PAYMENT","EXT-3046952","Ir. Kartika Pratama","ID","","DEV-000034","203.0.113.44","SETTLED"
"TXN-000003398","ACC-0000106","IN","178271.00","IDR","2026-08-07T11:10:28+07:00","2026-08-07","TOPUP","WALLET_TOPUP","EXT-8978846","Adi Nugroho","ID","","DEV-000034","198.51.100.104","SETTLED"
"TXN-000003818","ACC-0000131","IN","211023.00","IDR","2026-08-07T14:23:04+07:00","2026-08-07","PAYMENT","MERCHANT_PAYMENT","EXT-4004871","Ir. Kartika Setiawan","ID","MER-00011","DEV-000058","198.51.100.210","SETTLED"
"TXN-000004127","ACC-0000001","IN","18378216.00","IDR","2026-08-07T23:36:41+07:00","2026-08-07","AGENT","P2P_TRANSFER","EXT-2841124","H. Gilang Nanda Wijaya","ID","","","198.51.100.246","SETTLED"
"TXN-000004189","ACC-0000079","IN","13174715.00","IDR","2026-08-07T18:03:35+07:00","2026-08-07","TRANSFER","P2P_TRANSFER","EXT-9971432","Dra. Dewi Setiawan","ID","","","198.51.100.98","SETTLED"
"TXN-000000322","ACC-0000011","IN","128137.00","IDR","2026-08-08T12:36:02+07:00","2026-08-08","TOPUP","WALLET_TOPUP","EXT-1233881","Dra. Vina Ramadhan","ID","","DEV-000084","198.51.100.33","SETTLED"
"TXN-000000347","ACC-0000010","OUT","22155.00","IDR","2026-08-08T06:30:29+07:00","2026-08-08","TRANSFER","P2P_TRANSFER","EXT-3814633","Indah Setiawan","ID","","DEV-000084","198.51.100.53","SETTLED"
"TXN-000000364","ACC-0000012","IN","203071.00","IDR","2026-08-08T16:59:37+07:00","2026-08-08","TOPUP","WALLET_TOPUP","EXT-2177297","Umi Simatupang","ID","","DEV-000076","198.51.100.220","SETTLED"
"TXN-000000469","ACC-0000014","OUT","49628.00","IDR","2026-08-08T21:07:45+07:00","2026-08-08","TOPUP","WALLET_TOPUP","EXT-7691142","Drs. Joko Dian Permana","ID","","DEV-000081","203.0.113.47","SETTLED"
"TXN-000000770","ACC-0000022","IN","63710.00","IDR","2026-08-08T12:20:36+07:00","2026-08-08","TRANSFER","P2P_TRANSFER","EXT-2595003","H. Tono Maulana","ID","","DEV-000010","203.0.113.136","SETTLED"
"TXN-000000872","ACC-0000024","OUT","95885.00","IDR","2026-08-08T15:59:49+07:00","2026-08-08","PAYMENT","BILL_PAYMENT","EXT-7625044","Zahra Kusuma","ID","","DEV-000025","203.0.113.198","SETTLED"
"TXN-000001303","ACC-0000035","OUT","287258.00","IDR","2026-08-08T09:24:52+07:00","2026-08-08","PAYMENT","BILL_PAYMENT","EXT-5918228","Hj. Dewi Nugroho","ID","","DEV-000098","203.0.113.61","SETTLED"
"TXN-000001337","ACC-0000036","OUT","43792.00","IDR","2026-08-08T19:08:25+07:00","2026-08-08","TOPUP","WALLET_TOPUP","EXT-9283520","Hj. Rina Wijaya","ID","","DEV-000014","203.0.113.23","SETTLED"
"TXN-000001578","ACC-0000049","OUT","151060.00","IDR","2026-08-08T09:11:41+07:00","2026-08-08","PAYMENT","BILL_PAYMENT","EXT-2629937","Siti Saputra","ID","","DEV-000045","203.0.113.162","SETTLED"
"TXN-000002285","ACC-0000076","IN","261524.00","IDR","2026-08-08T08:55:34+07:00","2026-08-08","QRIS","MERCHANT_PAYMENT","EXT-9912596","Dra. Rina Vina Situmorang","ID","MER-00005","DEV-000004","203.0.113.195","SETTLED"
"TXN-000002700","ACC-0000087","IN","39761.00","IDR","2026-08-08T11:19:29+07:00","2026-08-08","PAYMENT","BILL_PAYMENT","EXT-2244947","Lestari Anggraini","ID","","DEV-000094","203.0.113.122","SETTLED"
"TXN-000003291","ACC-0000103","OUT","21798.00","IDR","2026-08-08T20:02:36+07:00","2026-08-08","QRIS","MERCHANT_PAYMENT","EXT-7681779","Yuda Situmorang","ID","MER-00003","DEV-000083","203.0.113.93","SETTLED"
"TXN-000003421","ACC-0000107","OUT","28184.00","IDR","2026-08-08T14:46:21+07:00","2026-08-08","PAYMENT","BILL_PAYMENT","EXT-1688154","Kartika Situmorang","ID","","DEV-000003","198.51.100.242","SETTLED"
"TXN-000003568","ACC-0000124","IN","-125000.00","IDR","2026-08-08T06:07:06+07:00","2026-08-08","PAYMENT","MERCHANT_PAYMENT","EXT-9982173","Ir. Vina Lubis","ID","MER-00011","DEV-000094","203.0.113.155","SETTLED"
"TXN-000003852","ACC-0000132","IN","119238.00","IDR","2026-08-08T23:41:48+07:00","2026-08-08","PAYMENT","MERCHANT_PAYMENT","EXT-7217363","Ir. Siti Anggraini","ID","MER-00009","DEV-000047","198.51.100.149","SETTLED"
"TXN-000000001","ACC-0000001","OUT","110442.00","IDR","2026-08-09T22:46:00+07:00","2026-08-09","TRANSFER","P2P_TRANSFER","EXT-9490669","Gilang Yuda Suryadi","ID","","DEV-000013","198.51.100.186","SETTLED"
"TXN-000000444","ACC-0000014","OUT","18594.00","IDR","2026-08-09T12:56:46+07:00","2026-08-09","TRANSFER","P2P_TRANSFER","EXT-1427564","Vina Sari Siregar","ID","","DEV-000081","198.51.100.127","SETTLED"
"TXN-000001313","ACC-0000036","OUT","100745.00","IDR","2026-08-09T07:29:56+07:00","2026-08-09","TOPUP","WALLET_TOPUP","EXT-6947471","Yuda Oki Saputra","ID","","DEV-000014","203.0.113.26","SETTLED"
"TXN-000001347","ACC-0000040","IN","69885.00","IDR","2026-08-09T19:14:05+07:00","2026-08-09","PAYMENT","BILL_PAYMENT","EXT-8478104","Dian Simatupang","ID","","DEV-000051","203.0.113.16","SETTLED"
"TXN-000001453","ACC-0000043","IN","30474.00","IDR","2026-08-09T12:10:01+07:00","2026-08-09","TOPUP","WALLET_TOPUP","EXT-5237655","Oki Tono Nugroho","ID","","DEV-000031","198.51.100.72","SETTLED"
"TXN-000002231","ACC-0000073","OUT","73704.00","IDR","2026-08-09T21:17:57+07:00","2026-08-09","PAYMENT","BILL_PAYMENT","EXT-1481677","Hadi Lubis","ID","","DEV-000088","198.51.100.242","SETTLED"
"TXN-000002271","ACC-0000075","OUT","158330.00","IDR","2026-08-09T18:03:23+07:00","2026-08-09","PAYMENT","BILL_PAYMENT","EXT-4266059","Gilang Anggraini","ID","","","203.0.113.231","SETTLED"
"TXN-000002476","ACC-0000081","IN","75425.00","IDR","2026-08-09T09:00:50+07:00","2026-08-09","TRANSFER","P2P_TRANSFER","EXT-3303188","Fajar Joko Situmorang","ID","","DEV-000037","198.51.100.94","SETTLED"
"TXN-000002553","ACC-0000084","OUT","62242.00","IDR","2026-08-09T17:01:58+07:00","2026-08-09","PAYMENT","BILL_PAYMENT","EXT-9893899","Hadi Hartono","ID","","DEV-000071","198.51.100.86","SETTLED"
"TXN-000003055","ACC-0000097","OUT","56685.00","IDR","2026-08-09T13:16:03+07:00","2026-08-09","TRANSFER","P2P_TRANSFER","EXT-4004585","Putri Siti Lubis","ID","","DEV-000018","198.51.100.211","SETTLED"
"TXN-000003110","ACC-0000099","OUT","323445.00","IDR","2026-08-09T19:35:17+07:00","2026-08-09","TOPUP","WALLET_TOPUP","EXT-9343706","Ir. Eka Siregar","ID","","DEV-000077","198.51.100.72","SETTLED"
"TXN-000003150","ACC-0000100","IN","40487.00","IDR","2026-08-09T19:18:39+07:00","2026-08-09","PAYMENT","BILL_PAYMENT","EXT-1138071","H. Hadi Siregar","ID","","DEV-000046","203.0.113.161","SETTLED"
"TXN-000003462","ACC-0000120","IN","286835.00","IDR","2026-08-09T18:10:16+07:00","2026-08-09","PAYMENT","MERCHANT_PAYMENT","EXT-7890851","Rina Ramadhan","ID","MER-00005","DEV-000048","203.0.113.226","SETTLED"
"TXN-000003970","ACC-0000062","OUT","36429456.00","IDR","2026-08-09T21:54:59+07:00","2026-08-09","TRANSFER","P2P_TRANSFER","EXT-5940438","Adi Simatupang","ID","","","198.51.100.132","SETTLED"
"TXN-000004128","ACC-0000001","OUT","18656642.00","IDR","2026-08-09T12:29:29+07:00","2026-08-09","AGENT","P2P_TRANSFER","EXT-2037486","Drs. Nanda Gunawan","ID","","","198.51.100.26","SETTLED"
"TXN-000004180","ACC-0000033","IN","3529070.00","IDR","2026-08-09T20:18:09+07:00","2026-08-09","TRANSFER","P2P_TRANSFER","EXT-6852342","Indah Siregar","ID","","","203.0.113.6","SETTLED"
"TXN-000000334","ACC-0000010","OUT","13995.00","IDR","2026-08-10T20:28:47+07:00","2026-08-10","TOPUP","WALLET_TOPUP","EXT-9705613","Hj. Citra Hartono","ID","","DEV-000084","198.51.100.24","SETTLED"
"TXN-000000436","ACC-0000014","OUT","149094.00","IDR","2026-08-10T12:47:20+07:00","2026-08-10","TRANSFER","P2P_TRANSFER","EXT-6352470","Indah Halim","ID","","DEV-000081","198.51.100.253","SETTLED"
"TXN-000000600","ACC-0000017","OUT","43679.00","IDR","2026-08-10T17:11:06+07:00","2026-08-10","PAYMENT","BILL_PAYMENT","EXT-1459105","Hj. Dewi Hidayat","ID","","DEV-000060","198.51.100.77","SETTLED"
"TXN-000000748","ACC-0000021","OUT","45927.00","IDR","2026-08-10T18:41:52+07:00","2026-08-10","TRANSFER","P2P_TRANSFER","EXT-6030251","Drs. Dian Hadi Halim","ID","","DEV-000007","198.51.100.208","SETTLED"
"TXN-000001150","ACC-0000031","OUT","8082.00","IDR","2026-08-10T18:40:13+07:00","2026-08-10","TOPUP","WALLET_TOPUP","EXT-9057387","Hj. Anggun Gita Situmorang","ID","","DEV-000026","198.51.100.167","SETTLED"
"TXN-000001159","ACC-0000031","OUT","25434.00","IDR","2026-08-10T11:18:41+07:00","2026-08-10","PAYMENT","BILL_PAYMENT","EXT-4970067","Joko Joko Wijaya","ID","","DEV-000026","203.0.113.139","SETTLED"
"TXN-000001325","ACC-0000036","OUT","105606.00","IDR","2026-08-10T16:32:58+07:00","2026-08-10","TOPUP","WALLET_TOPUP","EXT-7785728","Siti Nugroho","ID","","DEV-000014","198.51.100.81","SETTLED"
"TXN-000001420","ACC-0000042","OUT","22000.00","IDR","2026-08-10T14:46:19+07:00","2026-08-10","TOPUP","WALLET_TOPUP","EXT-5866406","Putri Gita Lubis","ID","","DEV-000065","203.0.113.222","SETTLED"
"TXN-000001627","ACC-0000051","IN","56151.00","IDR","2026-08-10T20:46:33+07:00","2026-08-10","TOPUP","WALLET_TOPUP","EXT-4452288","Adi Hidayat","ID","","DEV-000054","203.0.113.98","SETTLED"
"TXN-000001710","ACC-0000053","OUT","92867.00","IDR","2026-08-10T06:59:59+07:00","2026-08-10","TRANSFER","P2P_TRANSFER","EXT-2100949","Hj. Umi Gunawan","ID","","DEV-000038","198.51.100.170","SETTLED"
"TXN-000002268","ACC-0000075","OUT","26324.00","IDR","2026-08-10T18:09:55+07:00","2026-08-10","TOPUP","WALLET_TOPUP","EXT-7061997","Drs. Hadi Pratama","ID","","DEV-000094","203.0.113.173","SETTLED"
"TXN-000002721","ACC-0000088","OUT","92592.00","IDR","2026-08-10T15:13:22+07:00","2026-08-10","QRIS","MERCHANT_PAYMENT","EXT-3685123","Dra. Vina Ramadhan","ID","MER-00004","DEV-000035","203.0.113.53","SETTLED"
"TXN-000002755","ACC-0000089","IN","75506.00","IDR","2026-08-10T06:38:33+07:00","2026-08-10","TRANSFER","P2P_TRANSFER","EXT-9500644","Putri Siregar","ID","","DEV-000097","203.0.113.167","SETTLED"
"TXN-000002774","ACC-0000090","OUT","59120.00","IDR","2026-08-10T21:29:13+07:00","2026-08-10","TOPUP","WALLET_TOPUP","EXT-8940860","H. Eka Permana","ID","","DEV-000079","198.51.100.185","SETTLED"
"TXN-000002850","ACC-0000092","OUT","139131.00","IDR","2026-08-10T17:05:30+07:00","2026-08-10","TOPUP","WALLET_TOPUP","EXT-5215142","Drs. Hadi Situmorang","ID","","DEV-000066","203.0.113.44","SETTLED"
"TXN-000002850","ACC-0000092","OUT","139131.00","IDR","2026-08-10T17:05:30+07:00","2026-08-10","TOPUP","WALLET_TOPUP","EXT-5215142","Drs. Hadi Situmorang","ID","","DEV-000066","203.0.113.44","SETTLED"
"TXN-000003224","ACC-0000101","OUT","69779.00","IDR","2026-08-10T11:11:28+07:00","2026-08-10","TOPUP","WALLET_TOPUP","","Zahra Kusuma","ID","","DEV-000064","198.51.100.62","SETTLED"
"TXN-000003598","ACC-0000126","IN","815135.00","IDR","2026-08-10T16:42:13+07:00","2026-08-10","PAYMENT","MERCHANT_PAYMENT","EXT-7348855","Dra. Vina Lestari Wijaya","ID","MER-00007","DEV-000011","198.51.100.119","SETTLED"
"TXN-000003608","ACC-0000127","IN","444942.00","IDR","2026-08-10T13:57:19+07:00","2026-08-10","PAYMENT","MERCHANT_PAYMENT","EXT-9102867","Wahyu Yuda Wijaya","ID","MER-00010","DEV-000088","203.0.113.43","SETTLED"
"TXN-000003765","ACC-0000130","IN","260217.00","IDR","2026-08-10T21:50:13+07:00","2026-08-10","PAYMENT","MERCHANT_PAYMENT","EXT-2422246","Dra. Citra Simatupang","ID","MER-00006","DEV-000071","198.51.100.134","SETTLED"
"TXN-000003971","ACC-0000062","OUT","109237989.00","IDR","2026-08-10T11:07:20+07:00","2026-08-10","TRANSFER","P2P_TRANSFER","EXT-1281000","Bagus Gunawan","ID","","","203.0.113.56","SETTLED"
"TXN-000004190","ACC-0000079","OUT","13895807.00","IDR","2026-08-10T20:45:50+07:00","2026-08-10","TRANSFER","P2P_TRANSFER","EXT-2654208","Dra. Citra Nugroho","ID","","","203.0.113.225","SETTLED"
"TXN-000000202","ACC-0000007","IN","42894.00","IDR","2026-08-11T16:23:03+07:00","2026-08-11","TRANSFER","P2P_TRANSFER","EXT-3867600","Ir. Ayu Maulana","ID","","DEV-000042","198.51.100.61","SETTLED"
"TXN-000000816","ACC-0000023","OUT","46940.00","IDR","2026-08-11T19:02:28+07:00","2026-08-11","TOPUP","WALLET_TOPUP","EXT-1793930","H. Cahya Hidayat","ID","","DEV-000086","198.51.100.188","SETTLED"
"TXN-000000997","ACC-0000027","IN","137818.00","IDR","2026-08-11T13:19:04+07:00","2026-08-11","PAYMENT","BILL_PAYMENT","EXT-6470500","Zahra Gunawan","ID","","","203.0.113.96","SETTLED"
"TXN-000001014","ACC-0000027","OUT","200783.00","IDR","2026-08-11T15:01:30+07:00","2026-08-11","TOPUP","WALLET_TOPUP","","Nanda Rahmat Wijaya","ID","","DEV-000014","203.0.113.104","SETTLED"
"TXN-000001032","ACC-0000029","OUT","242415.00","IDR","2026-08-11T20:41:37+07:00","2026-08-11","PAYMENT","BILL_PAYMENT","EXT-1595642","H. Joko Hartono","ID","","DEV-000028","198.51.100.90","SETTLED"
"TXN-000001182","ACC-0000031","OUT","44950.00","IDR","2026-08-11T12:44:46+07:00","2026-08-11","TRANSFER","P2P_TRANSFER","EXT-5355553","Tono Halim","ID","","DEV-000026","198.51.100.50","SETTLED"
"TXN-000001735","ACC-0000054","IN","6928.00","IDR","2026-08-11T11:23:55+07:00","2026-08-11","TRANSFER","P2P_TRANSFER","EXT-6664107","H. Hadi Hidayat","ID","","DEV-000038","198.51.100.234","SETTLED"
"TXN-000002518","ACC-0000082","IN","223397.00","IDR","2026-08-11T18:06:40+07:00","2026-08-11","QRIS","MERCHANT_PAYMENT","EXT-2185887","H. Adi Santoso","ID","MER-00011","DEV-000092","198.51.100.164","SETTLED"
"TXN-000002564","ACC-0000084","IN","257330.00","IDR","2026-08-11T14:18:57+07:00","2026-08-11","TRANSFER","P2P_TRANSFER","EXT-9439743","Oki Maulana","ID","","DEV-000071","203.0.113.10","SETTLED"
"TXN-000002604","ACC-0000085","OUT","201627.00","IDR","2026-08-11T13:40:03+07:00","2026-08-11","PAYMENT","BILL_PAYMENT","EXT-5935503","Kartika Halim","ID","","DEV-000077","198.51.100.214","SETTLED"
"TXN-000002747","ACC-0000089","OUT","79189.00","IDR","2026-08-11T09:16:27+07:00","2026-08-11","TRANSFER","P2P_TRANSFER","EXT-5084349","Hj. Zahra Situmorang","ID","","","198.51.100.4","SETTLED"
"TXN-000002763","ACC-0000089","IN","128974.00","IDR","2026-08-11T17:01:36+07:00","2026-08-11","PAYMENT","BILL_PAYMENT","EXT-9148800","Iwan Bagus Anggraini","ID","","DEV-000008","203.0.113.53","SETTLED"
"TXN-000003127","ACC-0000099","OUT","78545.00","IDR","2026-08-11T09:44:19+07:00","2026-08-11","QRIS","MERCHANT_PAYMENT","EXT-1634024","Dra. Gita Setiawan","ID","MER-00006","DEV-000077","198.51.100.204","SETTLED"
"TXN-000003275","ACC-0000103","OUT","80787.00","IDR","2026-08-11T11:04:09+07:00","2026-08-11","TRANSFER","P2P_TRANSFER","EXT-8509768","Vina Pratama","ID","","DEV-000083","198.51.100.234","SETTLED"
"TXN-000003455","ACC-0000120","IN","415954.00","IDR","2026-08-11T13:58:09+07:00","2026-08-11","PAYMENT","MERCHANT_PAYMENT","EXT-8919033","Fajar Lubis","ID","MER-00009","DEV-000048","198.51.100.134","SETTLED"
"TXN-000003455","ACC-0000120","IN","415954.00","IDR","2026-08-11T13:58:09+07:00","2026-08-11","PAYMENT","MERCHANT_PAYMENT","EXT-8919033","Fajar Lubis","ID","MER-00009","DEV-000048","198.51.100.134","SETTLED"
"TXN-000003592","ACC-0000125","IN","157836.00","IDR","2026-08-11T12:04:52+07:00","2026-08-11","PAYMENT","MERCHANT_PAYMENT","EXT-8278900","Dra. Wulan Ayu Hartono","ID","MER-00014","DEV-000011","203.0.113.178","SETTLED"
"TXN-000003847","ACC-0000133","IN","514489.00","IDR","2026-08-11T18:01:35+07:00","2026-08-11","PAYMENT","MERCHANT_PAYMENT","EXT-9866573","Kartika Sari Suryadi","ID","MER-00001","DEV-000047","198.51.100.233","SETTLED"
"TXN-000004129","ACC-0000001","IN","20721451.00","IDR","2026-08-11T06:33:56+07:00","2026-08-11","AGENT","P2P_TRANSFER","EXT-3095477","Wahyu Anggraini","ID","","","203.0.113.22","SETTLED"
"TXN-000000777","ACC-0000022","OUT","96424.00","IDR","2026-08-12T13:46:27+07:00","2026-08-12","TRANSFER","P2P_TRANSFER","EXT-9141531","H. Nanda Siregar","ID","","DEV-000010","198.51.100.115","SETTLED"
"TXN-000000916","ACC-0000025","IN","176372.00","IDR","2026-08-12T22:38:28+07:00","2026-08-12","PAYMENT","BILL_PAYMENT","EXT-7265287","Ayu Siregar","ID","","DEV-000016","203.0.113.43","SETTLED"
"TXN-000001455","ACC-0000043","OUT","17422.00","IDR","2026-08-12T19:21:05+07:00","2026-08-12","QRIS","MERCHANT_PAYMENT","EXT-1962783","Hadi Wijaya","ID","MER-00005","DEV-000031","198.51.100.38","SETTLED"
"TXN-000001572","ACC-0000049","IN","86435.00","IDR","2026-08-12T17:37:31+07:00","2026-08-12","PAYMENT","BILL_PAYMENT","EXT-7522807","Gilang Iwan Saputra","ID","","DEV-000045","203.0.113.198","PENDING"
"TXN-000002305","ACC-0000076","OUT","554131.00","IDR","2026-08-12T10:24:19+07:00","2026-08-12","PAYMENT","BILL_PAYMENT","EXT-7793934","Wahyu Siregar","ID","","DEV-000004","203.0.113.176","SETTLED"
"TXN-000002314","ACC-0000077","OUT","36324.00","IDR","2026-08-12T13:09:31+07:00","2026-08-12","QRIS","MERCHANT_PAYMENT","EXT-1354862","Dra. Lestari Simatupang","ID","MER-00001","DEV-000078","198.51.100.185","SETTLED"
"TXN-000002330","ACC-0000077","OUT","32060.00","IDR","2026-08-12T18:09:45+07:00","2026-08-12","QRIS","MERCHANT_PAYMENT","EXT-1162767","Yuda Setiawan","ID","MER-00001","DEV-000078","198.51.100.51","SETTLED"
"TXN-000002416","ACC-0000080","OUT","68252.00","IDR","2026-08-12T08:12:01+07:00","2026-08-12","PAYMENT","BILL_PAYMENT","EXT-7653438","Zahra Nugroho","ID","","DEV-000038","203.0.113.84","SETTLED"
"TXN-000002454","ACC-0000081","OUT","46170.00","IDR","2026-08-12T16:29:51+07:00","2026-08-12","QRIS","MERCHANT_PAYMENT","EXT-6881596","Ayu Hartono","ID","MER-00002","DEV-000043","203.0.113.145","SETTLED"
"TXN-000002878","ACC-0000093","OUT","135768.00","IDR","2026-08-12T10:37:16+07:00","2026-08-12","PAYMENT","BILL_PAYMENT","EXT-4317960","Vina Siregar","ID","","DEV-000100","198.51.100.223","SETTLED"
"TXN-000002999","ACC-0000096","OUT","40867.00","IDR","2026-08-12T21:00:24+07:00","2026-08-12","QRIS","MERCHANT_PAYMENT","EXT-9465223","Indah Simatupang","ID","MER-00004","DEV-000029","198.51.100.34","SETTLED"
"TXN-000003386","ACC-0000106","IN","25746.00","IDR","2026-08-12T12:44:24+07:00","2026-08-12","QRIS","MERCHANT_PAYMENT","EXT-1702166","Ir. Sari Nugroho","ID","MER-00002","DEV-000034","198.51.100.139","SETTLED"
"TXN-000003519","ACC-0000121","IN","254975.00","IDR","2026-08-12T10:09:34+07:00","2026-08-12","PAYMENT","MERCHANT_PAYMENT","EXT-6974573","Siti Permana","ID","MER-00004","DEV-000048","198.51.100.198","SETTLED"
"TXN-000003666","ACC-0000128","IN","156109.00","IDR","2026-08-12T14:14:19+07:00","2026-08-12","PAYMENT","MERCHANT_PAYMENT","EXT-8257946","Dewi Hartono","ID","MER-00009","DEV-000040","203.0.113.233","SETTLED"
"TXN-000003759","ACC-0000130","IN","936206.00","IDR","2026-08-12T16:18:07+07:00","2026-08-12","PAYMENT","MERCHANT_PAYMENT","EXT-9884557","Hj. Wulan Permana","ID","MER-00001","DEV-000071","203.0.113.136","SETTLED"
"TXN-000004181","ACC-0000033","OUT","2975027.00","IDR","2026-08-12T20:55:50+07:00","2026-08-12","TRANSFER","P2P_TRANSFER","EXT-2070390","Dra. Putri Umi Siregar","ID","","","198.51.100.175","SETTLED"
"TXN-000000052","ACC-0000002","OUT","21356.00","IDR","2026-08-13T09:59:02+07:00","2026-08-13","QRIS","MERCHANT_PAYMENT","EXT-9002704","Drs. Bayu Hartono","ID","MER-00011","DEV-000017","203.0.113.123","PENDING"
"TXN-000000587","ACC-0000016","OUT","28575.00","IDR","2026-08-13T10:23:46+07:00","2026-08-13","TRANSFER","P2P_TRANSFER","EXT-1376199","Dra. Indah Lubis","ID","","DEV-000046","198.51.100.149","SETTLED"
"TXN-000000775","ACC-0000022","OUT","23408.00","IDR","2026-08-13T14:42:19+07:00","2026-08-13","PAYMENT","BILL_PAYMENT","EXT-2763711","Dra. Putri Santoso","ID","","DEV-000010","198.51.100.108","SETTLED"
"TXN-000000909","ACC-0000025","IN","191728.00","IDR","2026-08-13T18:07:14+07:00","2026-08-13","QRIS","MERCHANT_PAYMENT","EXT-3308830","Drs. Adi Situmorang","ID","MER-00009","DEV-000016","198.51.100.222","SETTLED"
"TXN-000001101","ACC-0000030","OUT","144927.00","IDR","2026-08-13T20:04:36+07:00","2026-08-13","PAYMENT","BILL_PAYMENT","EXT-3010320","Drs. Adi Hartono","ID","","DEV-000091","203.0.113.178","SETTLED"
"TXN-000001102","ACC-0000030","OUT","42062.00","IDR","2026-08-13T13:23:39+07:00","2026-08-13","QRIS","MERCHANT_PAYMENT","EXT-9271489","Lestari Setiawan","ID","MER-00003","DEV-000091","203.0.113.75","SETTLED"
"TXN-000001363","ACC-0000040","OUT","30425.00","IDR","2026-08-13T08:45:53+07:00","2026-08-13","QRIS","MERCHANT_PAYMENT","","Ir. Gilang Pratama","ID","MER-00015","DEV-000051","198.51.100.131","SETTLED"
"TXN-000001447","ACC-0000043","OUT","252984.00","IDR","2026-08-13T21:19:20+07:00","2026-08-13","TOPUP","WALLET_TOPUP","EXT-4555216","Ayu Setiawan","ID","","DEV-000031","198.51.100.168","SETTLED"
"TXN-000001950","ACC-0000062","OUT","54864.00","IDR","2026-08-13T13:40:10+07:00","2026-08-13","QRIS","MERCHANT_PAYMENT","EXT-2760111","Lestari Saputra","ID","MER-00005","DEV-000035","203.0.113.74","SETTLED"
"TXN-000002625","ACC-0000085","IN","828597.00","IDR","2026-08-13T16:49:08+07:00","2026-08-13","TOPUP","WALLET_TOPUP","EXT-5503761","Drs. Joko Maulana","ID","","DEV-000077","198.51.100.14","SETTLED"
"TXN-000003147","ACC-0000100","OUT","33891.00","IDR","2026-08-13T15:03:16+07:00","2026-08-13","QRIS","MERCHANT_PAYMENT","EXT-2500902","Cahya Saputra","ID","MER-00001","DEV-000046","198.51.100.162","SETTLED"
"TXN-000003169","ACC-0000100","OUT","26471.00","IDR","2026-08-13T12:46:34+07:00","2026-08-13","QRIS","MERCHANT_PAYMENT","EXT-8093364","Ir. Ayu Mega Halim","ID","MER-00012","DEV-000046","198.51.100.105","SETTLED"
