"list_record_id","list_type","primary_name","aliases","date_of_birth","nationality","country","position_or_role","note"
"WL-01796","PEP_SYNTHETIC","Ir. Zahra Vina Siregar","Ir. Zehra Vina Siregar","1996-02-23","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01797","SANCTIONS_SYNTHETIC","Umi Situmorang","Umi Situmoreng","1973-07-26","ID","ID","","Synthetic record; not derived from any real list."
"WL-01798","PEP_SYNTHETIC","H. Dian Gunawan","H. Dien Gunawan","1973-01-03","AU","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01799","SANCTIONS_SYNTHETIC","Ir. Eka Setiawan","","1984-06-14","ID","ID","","Synthetic record; not derived from any real list."
"WL-01800","PEP_SYNTHETIC","Tono Permana","Tono Permena","1958-04-01","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01801","SANCTIONS_SYNTHETIC","Wulan Zahra Pratama","Wulen Zahra Pratama","1957-05-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-01802","PEP_SYNTHETIC","Kartika Mega Wijaya","","1980-10-11","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01803","SANCTIONS_SYNTHETIC","H. Fajar Eka Anggraini","H. Fejar Eka Anggraini","1986-12-20","ID","ID","","Synthetic record; not derived from any real list."
"WL-01804","SANCTIONS_SYNTHETIC","Anggun Saputra","Anggun Seputra","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01805","PEP_SYNTHETIC","Ir. Sari Indah Hartono","Ir. Seri Indah Hartono","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01806","PEP_SYNTHETIC","Iwan Saputra","","1979-11-02","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01807","PEP_SYNTHETIC","Drs. Bagus Suryadi","","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01808","SANCTIONS_SYNTHETIC","Drs. Iwan Permana","Drs. Iwen Permana","1996-05-22","ID","ID","","Synthetic record; not derived from any real list."
"WL-01809","PEP_SYNTHETIC","Sari Santoso","","1998-11-03","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01810","PEP_SYNTHETIC","Joko Dian Gunawan","Joko Dien Gunawan","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01811","PEP_SYNTHETIC","Iwan Suryadi","Iwen Suryadi","1965-10-08","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01812","SANCTIONS_SYNTHETIC","Hj. Siti Suryadi","","1992-01-06","AE","ID","","Synthetic record; not derived from any real list."
"WL-01813","PEP_SYNTHETIC","Hj. Gita Sari Anggraini","","1976-07-09","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01814","PEP_SYNTHETIC","Gita Wijaya","Gite Wijaya","1984-12-15","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01815","SANCTIONS_SYNTHETIC","Siti Gunawan","Siti Gunewan","","HK","ID","","Synthetic record; not derived from any real list."
"WL-01816","SANCTIONS_SYNTHETIC","H. Tono Joko Lubis","","1989-08-28","ID","ID","","Synthetic record; not derived from any real list."
"WL-01817","PEP_SYNTHETIC","Ayu Gita Nugroho","","1996-01-21","SG","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01818","SANCTIONS_SYNTHETIC","H. Rahmat Yuda Hartono","","1964-09-03","ID","ID","","Synthetic record; not derived from any real list."
"WL-01819","PEP_SYNTHETIC","Citra Simatupang","Citre Simatupang","1973-08-15","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01820","PEP_SYNTHETIC","Nanda Wijaya","","1965-04-01","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01821","PEP_SYNTHETIC","Hj. Sari Putri Hidayat","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01822","PEP_SYNTHETIC","Indah Siregar","Indeh Siregar","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01823","INTERNAL_WATCH","Iwan Nugroho","","1960-04-15","ID","ID","","Synthetic record; not derived from any real list."
"WL-01824","INTERNAL_WATCH","Adi Iwan Maulana","","1987-07-11","ID","ID","","Synthetic record; not derived from any real list."
"WL-01825","PEP_SYNTHETIC","Sari Saputra","Seri Saputra","1967-01-14","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01826","INTERNAL_WATCH","H. Wahyu Siregar","","1951-05-20","ID","ID","","Synthetic record; not derived from any real list."
"WL-01827","INTERNAL_WATCH","Rina Putri Hartono","","1968-03-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-01828","PEP_SYNTHETIC","Drs. Cahya Santoso","","1961-10-22","US","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01829","PEP_SYNTHETIC","Dra. Siti Putri Lubis","","1952-07-12","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01830","PEP_SYNTHETIC","Ir. Wahyu Eka Santoso","","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01831","INTERNAL_WATCH","Ir. Zahra Simatupang","","1980-10-27","ID","ID","","Synthetic record; not derived from any real list."
"WL-01832","SANCTIONS_SYNTHETIC","Bagus Adi Maulana","","1977-06-07","ID","ID","","Synthetic record; not derived from any real list."
"WL-01833","PEP_SYNTHETIC","H. Oki Santoso","","1984-09-14","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01834","SANCTIONS_SYNTHETIC","H. Oki Hartono","H. Oki Hertono","1983-01-16","ID","ID","","Synthetic record; not derived from any real list."
"WL-01835","SANCTIONS_SYNTHETIC","Dra. Wulan Santoso","","1956-10-16","ID","ID","","Synthetic record; not derived from any real list."
"WL-01836","PEP_SYNTHETIC","Ir. Iwan Hidayat","Ir. Iwen Hidayat","1982-09-24","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01837","PEP_SYNTHETIC","Ir. Eka Siregar","Ir. Eke Siregar","1983-03-23","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01838","PEP_SYNTHETIC","Ir. Tono Wahyu Kusuma","","1974-03-15","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01839","SANCTIONS_SYNTHETIC","Drs. Joko Nugroho","Drs. Joko Nugroho","1984-06-10","ID","ID","","Synthetic record; not derived from any real list."
"WL-01840","PEP_SYNTHETIC","Putri Gunawan","Putri Gunewan","1953-03-27","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01841","SANCTIONS_SYNTHETIC","Dra. Gita Situmorang","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01842","SANCTIONS_SYNTHETIC","Drs. Bayu Simatupang","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01843","PEP_SYNTHETIC","Zahra Simatupang","","1957-06-19","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01844","INTERNAL_WATCH","Hj. Kartika Putri Anggraini","","1969-01-15","ID","ID","","Synthetic record; not derived from any real list."
"WL-01845","PEP_SYNTHETIC","Eka Nugroho","","","US","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01846","INTERNAL_WATCH","Rina Setiawan","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01847","PEP_SYNTHETIC","Wahyu Ramadhan","","","AE","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01848","INTERNAL_WATCH","Ir. Tono Setiawan","Ir. Tono Setiewan","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01849","SANCTIONS_SYNTHETIC","Dra. Wulan Gunawan","","1973-02-23","ID","ID","","Synthetic record; not derived from any real list."
"WL-01850","SANCTIONS_SYNTHETIC","H. Tono Permana","","1970-06-11","ID","ID","","Synthetic record; not derived from any real list."
"WL-01851","SANCTIONS_SYNTHETIC","Citra Suryadi","","1998-11-23","ID","ID","","Synthetic record; not derived from any real list."
"WL-01852","PEP_SYNTHETIC","Oki Anggraini","","1959-07-22","MY","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01853","PEP_SYNTHETIC","Hj. Vina Santoso","Hj. Vine Santoso","1974-02-11","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01854","PEP_SYNTHETIC","Wulan Saputra","Wulen Saputra","1957-03-21","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01855","PEP_SYNTHETIC","Hj. Wulan Lubis","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01856","PEP_SYNTHETIC","Drs. Bagus Dian Ramadhan","Drs. Begus Dian Ramadhan","1975-03-10","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01857","SANCTIONS_SYNTHETIC","Dra. Lestari Ramadhan","Dre. Lestari Ramadhan","1988-02-17","ID","ID","","Synthetic record; not derived from any real list."
"WL-01858","PEP_SYNTHETIC","H. Dian Saputra","H. Dien Saputra","","MY","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01859","SANCTIONS_SYNTHETIC","Hj. Gita Kusuma","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01860","INTERNAL_WATCH","Dra. Citra Ramadhan","Dre. Citra Ramadhan","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01861","PEP_SYNTHETIC","Ir. Kartika Gunawan","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01862","INTERNAL_WATCH","Rina Nugroho","","1967-10-28","ID","ID","","Synthetic record; not derived from any real list."
"WL-01863","SANCTIONS_SYNTHETIC","Cahya Halim","","1955-06-12","ID","ID","","Synthetic record; not derived from any real list."
"WL-01864","PEP_SYNTHETIC","Oki Oki Maulana","","1953-11-06","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01865","SANCTIONS_SYNTHETIC","Zahra Setiawan","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01866","PEP_SYNTHETIC","Dra. Sari Halim","","","SA","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01867","PEP_SYNTHETIC","Lestari Wulan Halim","","1979-09-14","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01868","PEP_SYNTHETIC","H. Rahmat Wijaya","H. Rehmat Wijaya","1951-03-08","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01869","SANCTIONS_SYNTHETIC","H. Cahya Tono Ramadhan","H. Cehya Tono Ramadhan","1975-01-20","ID","ID","","Synthetic record; not derived from any real list."
"WL-01870","SANCTIONS_SYNTHETIC","Anggun Lubis","Anggun Lubis","1990-10-06","ID","ID","","Synthetic record; not derived from any real list."
"WL-01871","PEP_SYNTHETIC","Umi Zahra Ramadhan","","1975-08-03","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01872","PEP_SYNTHETIC","Siti Santoso","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01873","PEP_SYNTHETIC","Hj. Dewi Gunawan","","1998-10-20","US","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01874","SANCTIONS_SYNTHETIC","Dian Nugroho","","1973-12-28","ID","ID","","Synthetic record; not derived from any real list."
"WL-01875","SANCTIONS_SYNTHETIC","Dian Joko Siregar","Dien Joko Siregar","1965-07-17","ID","ID","","Synthetic record; not derived from any real list."
"WL-01876","INTERNAL_WATCH","H. Oki Hidayat","H. Oki Hideyat","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01877","SANCTIONS_SYNTHETIC","Indah Sari Gunawan","","1952-12-20","ID","ID","","Synthetic record; not derived from any real list."
"WL-01878","PEP_SYNTHETIC","Drs. Eka Hidayat","Drs. Eke Hidayat","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01879","SANCTIONS_SYNTHETIC","H. Iwan Wijaya","H. Iwen Wijaya","1969-06-03","ID","ID","","Synthetic record; not derived from any real list."
"WL-01880","PEP_SYNTHETIC","Rina Indah Santoso","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01881","SANCTIONS_SYNTHETIC","Hj. Sari Halim","Hj. Seri Halim","1997-04-01","ID","ID","","Synthetic record; not derived from any real list."
"WL-01882","PEP_SYNTHETIC","Citra Anggraini","","1984-05-26","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01883","SANCTIONS_SYNTHETIC","Anggun Anggraini","","1967-04-12","ID","ID","","Synthetic record; not derived from any real list."
"WL-01884","PEP_SYNTHETIC","H. Tono Hartono","H. Tono Hertono","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01885","SANCTIONS_SYNTHETIC","Kartika Saputra","","1953-05-25","SG","ID","","Synthetic record; not derived from any real list."
"WL-01886","SANCTIONS_SYNTHETIC","Putri Anggun Ramadhan","Putri Anggun Remadhan","1953-01-07","SA","ID","","Synthetic record; not derived from any real list."
"WL-01887","PEP_SYNTHETIC","Ir. Citra Wijaya","","1995-02-21","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01888","PEP_SYNTHETIC","H. Cahya Santoso","H. Cehya Santoso","","US","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01889","SANCTIONS_SYNTHETIC","Ir. Eka Siregar","","1981-04-06","ID","ID","","Synthetic record; not derived from any real list."
"WL-01890","PEP_SYNTHETIC","Ir. Anggun Maulana","Ir. Anggun Meulana","1971-11-11","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01891","PEP_SYNTHETIC","H. Eka Lubis","","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01892","PEP_SYNTHETIC","Ir. Oki Suryadi","Ir. Oki Suryedi","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01893","SANCTIONS_SYNTHETIC","Dewi Kusuma","Dewi Kusume","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01894","SANCTIONS_SYNTHETIC","H. Cahya Joko Hidayat","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01895","PEP_SYNTHETIC","Dra. Mega Wijaya","Dre. Mega Wijaya","1976-06-04","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01896","PEP_SYNTHETIC","Drs. Bagus Maulana","Drs. Begus Maulana","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01897","SANCTIONS_SYNTHETIC","Ir. Sari Sari Saputra","Ir. Seri Sari Saputra","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01898","SANCTIONS_SYNTHETIC","Hadi Siregar","Hedi Siregar","","SA","ID","","Synthetic record; not derived from any real list."
"WL-01899","PEP_SYNTHETIC","Ir. Sari Sari Ramadhan","","1990-11-18","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01900","PEP_SYNTHETIC","Drs. Tono Pratama","","1955-03-12","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01901","PEP_SYNTHETIC","Dra. Vina Ramadhan","","1956-10-11","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01902","PEP_SYNTHETIC","Ir. Bayu Kusuma","","1957-10-05","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01903","SANCTIONS_SYNTHETIC","Nanda Gunawan","Nenda Gunawan","1993-09-24","NL","ID","","Synthetic record; not derived from any real list."
"WL-01904","PEP_SYNTHETIC","Gilang Hartono","Gileng Hartono","1992-11-17","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01905","SANCTIONS_SYNTHETIC","Rahmat Lubis","Rehmat Lubis","","JP","ID","","Synthetic record; not derived from any real list."
"WL-01906","PEP_SYNTHETIC","Wulan Lestari Siregar","","1953-09-06","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01907","PEP_SYNTHETIC","Drs. Oki Wijaya","Drs. Oki Wijeya","1983-04-03","US","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01908","PEP_SYNTHETIC","Joko Wijaya","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01909","SANCTIONS_SYNTHETIC","Hj. Ayu Saputra","Hj. Ayu Seputra","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01910","SANCTIONS_SYNTHETIC","Zahra Ramadhan","Zehra Ramadhan","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01911","PEP_SYNTHETIC","Dewi Pratama","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01912","PEP_SYNTHETIC","Eka Gunawan","","1962-03-19","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01913","SANCTIONS_SYNTHETIC","Tono Wijaya","","1991-03-25","AE","ID","","Synthetic record; not derived from any real list."
"WL-01914","SANCTIONS_SYNTHETIC","Gilang Permana","Gileng Permana","1988-01-24","ID","ID","","Synthetic record; not derived from any real list."
"WL-01915","PEP_SYNTHETIC","Dra. Umi Kusuma","Dre. Umi Kusuma","1983-02-08","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01916","SANCTIONS_SYNTHETIC","Ir. Oki Wijaya","","1984-01-10","MY","ID","","Synthetic record; not derived from any real list."
"WL-01917","SANCTIONS_SYNTHETIC","Drs. Eka Iwan Anggraini","Drs. Eke Iwan Anggraini","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01918","INTERNAL_WATCH","Dra. Rina Maulana","Dre. Rina Maulana","1981-11-28","SG","ID","","Synthetic record; not derived from any real list."
"WL-01919","PEP_SYNTHETIC","Ayu Ramadhan","","1966-03-10","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01920","PEP_SYNTHETIC","Drs. Fajar Nugroho","","1964-02-12","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01921","SANCTIONS_SYNTHETIC","Cahya Suryadi","","1986-05-20","SG","ID","","Synthetic record; not derived from any real list."
"WL-01922","PEP_SYNTHETIC","Vina Anggraini","","1977-10-16","AE","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01923","PEP_SYNTHETIC","Ir. Gita Mega Pratama","Ir. Gite Mega Pratama","1956-10-08","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01924","INTERNAL_WATCH","Joko Yuda Anggraini","","1954-01-13","ID","ID","","Synthetic record; not derived from any real list."
"WL-01925","PEP_SYNTHETIC","Ir. Iwan Ramadhan","","1982-04-22","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01926","PEP_SYNTHETIC","Anggun Hartono","Anggun Hertono","1964-06-22","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01927","PEP_SYNTHETIC","Oki Joko Gunawan","","1965-03-04","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01928","PEP_SYNTHETIC","Cahya Pratama","Cehya Pratama","","AE","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01929","SANCTIONS_SYNTHETIC","Fajar Adi Suryadi","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01930","INTERNAL_WATCH","Wulan Situmorang","Wulen Situmorang","1950-12-27","ID","ID","","Synthetic record; not derived from any real list."
"WL-01931","PEP_SYNTHETIC","Tono Lubis","","1978-06-19","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01932","PEP_SYNTHETIC","Dian Fajar Situmorang","Dien Fajar Situmorang","1974-08-26","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01933","PEP_SYNTHETIC","Drs. Adi Eka Wijaya","Drs. Adi Eke Wijaya","","HK","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01934","PEP_SYNTHETIC","Ir. Adi Hadi Maulana","Ir. Adi Hedi Maulana","1976-11-07","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01935","PEP_SYNTHETIC","H. Oki Eka Pratama","H. Oki Eke Pratama","1962-07-10","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01936","PEP_SYNTHETIC","Umi Zahra Saputra","","1952-07-04","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01937","PEP_SYNTHETIC","Drs. Nanda Hidayat","Drs. Nenda Hidayat","1974-06-24","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01938","PEP_SYNTHETIC","Dian Wijaya","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01939","PEP_SYNTHETIC","Wahyu Nanda Halim","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01940","SANCTIONS_SYNTHETIC","H. Oki Fajar Halim","H. Oki Fejar Halim","1952-04-22","ID","ID","","Synthetic record; not derived from any real list."
"WL-01941","PEP_SYNTHETIC","Ir. Gita Suryadi","Ir. Gite Suryadi","1968-04-20","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01942","PEP_SYNTHETIC","Hj. Mega Wijaya","Hj. Mege Wijaya","1963-11-19","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01943","SANCTIONS_SYNTHETIC","Putri Gunawan","Putri Gunewan","1954-06-07","SA","ID","","Synthetic record; not derived from any real list."
"WL-01944","SANCTIONS_SYNTHETIC","Ir. Joko Simatupang","","","NL","ID","","Synthetic record; not derived from any real list."
"WL-01945","SANCTIONS_SYNTHETIC","Vina Kusuma","","1997-07-19","ID","ID","","Synthetic record; not derived from any real list."
"WL-01946","SANCTIONS_SYNTHETIC","Ir. Dewi Indah Hartono","Ir. Dewi Indeh Hartono","1961-02-01","AE","ID","","Synthetic record; not derived from any real list."
"WL-01947","SANCTIONS_SYNTHETIC","Cahya Nugroho","","1974-12-28","ID","ID","","Synthetic record; not derived from any real list."
"WL-01948","PEP_SYNTHETIC","Ir. Oki Kusuma","Ir. Oki Kusume","1960-10-25","JP","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01949","INTERNAL_WATCH","Hadi Siregar","Hedi Siregar","1963-02-18","ID","ID","","Synthetic record; not derived from any real list."
"WL-01950","INTERNAL_WATCH","Oki Kusuma","Oki Kusume","1996-05-09","ID","ID","","Synthetic record; not derived from any real list."
"WL-01951","PEP_SYNTHETIC","Dra. Umi Pratama","Dre. Umi Pratama","1977-11-25","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01952","PEP_SYNTHETIC","Wulan Umi Gunawan","","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01953","PEP_SYNTHETIC","Sari Permana","","1991-07-05","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01954","PEP_SYNTHETIC","Oki Tono Anggraini","","1954-10-04","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01955","SANCTIONS_SYNTHETIC","Zahra Anggraini","","1952-06-27","ID","ID","","Synthetic record; not derived from any real list."
"WL-01956","PEP_SYNTHETIC","Dra. Umi Simatupang","","1973-04-17","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01957","SANCTIONS_SYNTHETIC","H. Dian Hartono","H. Dien Hartono","1978-12-21","ID","ID","","Synthetic record; not derived from any real list."
"WL-01958","SANCTIONS_SYNTHETIC","Ir. Tono Ramadhan","","1962-10-17","KR","ID","","Synthetic record; not derived from any real list."
"WL-01959","PEP_SYNTHETIC","Ir. Sari Wijaya","","1963-01-04","NL","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01960","PEP_SYNTHETIC","Vina Hidayat","","1964-01-22","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01961","PEP_SYNTHETIC","Putri Anggraini","Putri Anggreini","1979-07-24","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01962","PEP_SYNTHETIC","Drs. Bayu Kusuma","","1980-06-20","NL","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01963","SANCTIONS_SYNTHETIC","Lestari Hidayat","","","MY","ID","","Synthetic record; not derived from any real list."
"WL-01964","PEP_SYNTHETIC","H. Dian Setiawan","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01965","PEP_SYNTHETIC","Ir. Bayu Santoso","Ir. Beyu Santoso","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01966","PEP_SYNTHETIC","Lestari Gunawan","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01967","PEP_SYNTHETIC","Drs. Adi Halim","Drs. Adi Helim","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01968","INTERNAL_WATCH","Gilang Fajar Suryadi","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01969","INTERNAL_WATCH","Nanda Gilang Hidayat","","1952-03-25","ID","ID","","Synthetic record; not derived from any real list."
"WL-01970","PEP_SYNTHETIC","Anggun Dewi Permana","","1969-08-01","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01971","SANCTIONS_SYNTHETIC","Wulan Gunawan","","1956-03-15","ID","ID","","Synthetic record; not derived from any real list."
"WL-01972","PEP_SYNTHETIC","H. Bayu Wijaya","","1952-01-07","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01973","PEP_SYNTHETIC","Rahmat Wijaya","Rehmat Wijaya","1982-02-12","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01974","PEP_SYNTHETIC","Fajar Maulana","","1997-05-20","KR","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01975","PEP_SYNTHETIC","Bagus Anggraini","","1963-07-21","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01976","PEP_SYNTHETIC","Anggun Simatupang","","1997-10-26","MY","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01977","PEP_SYNTHETIC","H. Gilang Simatupang","H. Gileng Simatupang","1977-04-05","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01978","PEP_SYNTHETIC","Indah Setiawan","Indeh Setiawan","","MY","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01979","PEP_SYNTHETIC","Ir. Kartika Anggraini","","1971-07-02","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01980","PEP_SYNTHETIC","Ir. Citra Situmorang","","1950-09-19","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01981","PEP_SYNTHETIC","Rina Zahra Lubis","Rine Zahra Lubis","1955-03-19","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
